Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
39,1,2015-07-27,10436,1050,1,1,0,0
39,2,2015-07-28,9137,985,1,1,0,0
39,3,2015-07-29,5964,609,1,0,0,0
39,4,2015-07-30,5632,529,1,1,0,0
39,5,2015-07-31,7546,733,1,1,0,1
40,2,2013-01-01,6919,753,1,1,b,1
40,3,2013-01-02,7864,753,1,0,0,1
40,4,2013-01-03,8918,1042,1,1,0,0
40,5,2013-01-04,9751,993,1,0,0,0
40,6,2013-01-05,6789,645,1,0,0,0
40,7,2013-01-06,4239,392,1,0,0,0
40,1,2013-01-07,8817,908,1,0,0,1
40,2,2013-01-08,9243,885,1,0,0,0
40,3,2013-01-09,8805,974,1,1,0,0
40,4,2013-01-10,7230,818,1,0,0,1
40,5,2013-01-11,11947,1183,1,1,0,0
40,6,2013-01-12,6141,715,1,0,0,1
40,7,2013-01-13,0,0,0,0,0,1
40,1,2013-01-14,10159,1024,1,0,0,0
40,2,2013-01-15,9298,971,1,1,0,0
40,3,2013-01-16,11367,1069,1,1,0,1
40,4,2013-01-17,10367,1086,1,1,0,0
40,5,2013-01-18,11033,1116,1,1,0,0
40,6,2013-01-19,6044,662,1,0,0,0
40,7,2013-01-20,5187,497,1,1,0,1
40,1,2013-01-21,12070,1236,1,1,0,0
40,2,2013-01-22,9584,962,1,1,0,1
40,3,2013-01-23,8407,921,1,0,0,0
40,4,2013-01-24,6721,692,1,0,0,1
40,5,2013-01-25,12358,1395,1,1,0,1
40,6,2013-01-26,6732,678,1,0,0,0
40,7,2013-01-27,4851,471,1,0,0,1
40,1,2013-01-28,9364,895,1,0,0,1
40,2,2013-01-29,0,0,0,0,0,0
40,3,2013-01-30,10555,1188,1,1,0,0
40,4,2013-01-31,7383,843,1,0,0,1
40,5,2013-02-01,9158,920,1,0,0,0
40,6,2013-02-02,6532,631,1,0,0,0
40,7,2013-02-03,6313,630,1,1,0,0
40,1,2013-02-04,8579,884,1,0,0,0
40,2,2013-02-05,9289,1001,1,0,0,0
40,3,2013-02-06,9068,826,1,0,0,0
40,4,2013-02-07,9064,955,1,0,0,0
40,5,2013-02-08,7671,780,1,0,0,0
40,6,2013-02-09,5982,592,1,0,0,0
40,7,2013-02-10,5296,514,1,1,0,0
40,1,2013-02-11,10192,1002,1,0,0,0
40,2,2013-02-12,10354,948,1,1,0,0
40,3,2013-02-13,8660,980,1,0,0,0
40,4,2013-02-14,11438,1123,1,1,0,0
40,5,2013-02-15,8848,815,1,0,0,0
40,6,2013-02-16,6054,561,1,0,0,0
40,7,2013-02-17,4745,503,1,0,0,0
40,1,2013-02-18,9365,1052,1,0,0,0
40,2,2013-02-19,7740,731,1,0,0,0
40,3,2013-02-20,13060,1274,1,1,0,0
40,4,2013-02-21,7437,814,1,0,0,0
40,5,2013-02-22,11504,1224,1,1,0,0
40,6,2013-02-23,9661,900,1,1,0,0
40,7,2013-02-24,4396,406,1,0,0,0
40,1,2013-02-25,10239,995,1,0,0,0
40,2,2013-02-26,9955,965,1,0,0,0
40,3,2013-02-27,6103,563,1,0,0,0
40,4,2013-02-28,9296,1082,1,1,0,0
40,5,2013-03-01,7620,734,1,0,0,0
40,6,2013-03-02,6109,568,1,0,0,0
40,7,2013-03-03,0,0,0,1,0,0
40,1,2013-03-04,12617,1250,1,1,0,0
40,2,2013-03-05,9553,974,1,0,0,0
40,3,2013-03-06,10208,1198,1,1,0,0
40,4,2013-03-07,8918,1047,1,0,0,0
40,5,2013-03-08,9404,956,1,0,0,0
40,6,2013-03-09,0,0,0,0,0,0
40,7,2013-03-10,4772,468,1,0,0,0
40,1,2013-03-11,11728,1071,1,0,0,0
40,2,2013-03-12,11202,1256,1,1,0,0
40,3,2013-03-13,9721,1121,1,0,0,0
40,4,2013-03-14,10831,1074,1,0,0,0
40,5,2013-03-15,11329,1250,1,1,0,0
40,6,2013-03-16,6843,655,1,0,0,0
40,7,2013-03-17,0,0,0,0,0,0
40,1,2013-03-18,13742,1535,1,1,0,0
40,2,2013-03-19,14317,1391,1,1,0,0
40,3,2013-03-20,13060,1358,1,1,0,0
40,4,2013-03-21,7893,913,1,0,0,0
40,5,2013-03-22,9807,901,1,0,0,0
40,6,2013-03-23,0,0,0,1,0,0
40,7,2013-03-24,5703,556,1,1,0,0
40,1,2013-03-25,9876,911,1,0,0,0
40,2,2013-03-26,10941,1116,1,0,0,0
40,3,2013-03-27,10910,1219,1,1,0,0
40,4,2013-03-28,9757,889,1,0,0,0
40,5,2013-03-29,7476,722,1,1,b,0
40,6,2013-03-30,7826,716,1,1,0,0
40,7,2013-03-31,0,0,0,0,0,0
40,1,2013-04-01,5535,606,1,0,c,0
40,2,2013-04-02,12195,1145,1,1,0,0
40,3,2013-04-03,9095,887,1,0,0,1
40,4,2013-04-04,10456,1028,1,0,0,0
40,5,2013-04-05,9678,909,1,0,0,0
40,6,2013-04-06,0,0,0,0,0,0
40,7,2013-04-07,0,0,0,1,0,1
40,1,2013-04-08,12211,1153,1,0,0,0
40,2,2013-04-09,7736,728,1,0,0,1
40,3,2013-04-10,9004,1000,1,0,0,1
40,4,2013-04-11,0,0,0,0,0,0
40,5,2013-04-12,10003,1018,1,0,0,0
40,6,2013-04-13,5369,554,1,0,0,0
40,7,2013-04-14,5083,587,1,0,0,1
40,1,2013-04-15,11464,1317,1,0,0,1
40,2,2013-04-16,11119,1109,1,0,0,1
40,3,2013-04-17,10941,1012,1,0,0,0
40,4,2013-04-18,8279,807,1,0,0,1
40,5,2013-04-19,9899,1130,1,0,0,0
40,6,2013-04-20,6220,618,1,0,0,0
40,7,2013-04-21,0,0,0,0,0,0
40,1,2013-04-22,8401,855,1,0,0,1
40,2,2013-04-23,12688,1313,1,1,0,1
40,3,2013-04-24,8030,750,1,0,0,0
40,4,2013-04-25,11847,1206,1,0,0,0
40,5,2013-04-26,10496,1231,1,1,0,0
40,6,2013-04-27,11527,1085,1,1,0,0
40,7,2013-04-28,0,0,0,1,0,0
40,1,2013-04-29,12139,1324,1,0,0,1
40,2,2013-04-30,8528,805,1,0,0,1
40,3,2013-05-01,6396,641,1,1,b,0
40,4,2013-05-02,7785,715,1,0,0,0
40,5,2013-05-03,9528,931,1,0,0,0
40,6,2013-05-04,9006,899,1,1,0,0
40,7,2013-05-05,0,0,0,0,0,0
40,1,2013-05-06,13210,1291,1,1,0,0
40,2,2013-05-07,10228,1066,1,0,0,0
40,3,2013-05-08,9321,957,1,0,0,0
40,4,2013-05-09,11414,1085,1,1,0,0
40,5,2013-05-10,12310,1447,1,0,0,0
40,6,2013-05-11,8258,960,1,0,0,0
40,7,2013-05-12,4778,535,1,0,0,0
40,1,2013-05-13,14373,1322,1,1,0,0
40,2,2013-05-14,13188,1463,1,1,0,0
40,3,2013-05-15,10392,1105,1,0,0,0
40,4,2013-05-16,11276,1231,1,1,0,0
40,5,2013-05-17,16012,1545,1,1,0,0
40,6,2013-05-18,8460,835,1,0,0,0
40,7,2013-05-19,0,0,0,1,0,0
40,1,2013-05-20,9918,942,1,0,0,0
40,2,2013-05-21,8567,936,1,0,0,0
40,3,2013-05-22,9800,1090,1,0,0,0
40,4,2013-05-23,12558,1150,1,1,0,0
40,5,2013-05-24,9537,1031,1,0,0,0
40,6,2013-05-25,7441,781,1,0,0,0
40,7,2013-05-26,0,0,0,0,0,0
40,1,2013-05-27,13876,1352,1,1,0,0
40,2,2013-05-28,15678,1564,1,1,0,0
40,3,2013-05-29,11436,1055,1,0,0,0
40,4,2013-05-30,10584,983,1,0,0,0
40,5,2013-05-31,9860,941,1,0,0,0
40,6,2013-06-01,9543,1085,1,1,0,0
40,7,2013-06-02,6949,781,1,1,0,0
40,1,2013-06-03,9986,1105,1,0,0,0
40,2,2013-06-04,11715,1375,1,0,0,0
40,3,2013-06-05,10950,1062,1,0,0,0
40,4,2013-06-06,14758,1528,1,1,0,0
40,5,2013-06-07,14471,1435,1,1,0,0
40,6,2013-06-08,7161,701,1,0,0,0
40,7,2013-06-09,6317,647,1,0,0,0
40,1,2013-06-10,14058,1554,1,1,0,0
40,2,2013-06-11,15039,1740,1,1,0,0
40,3,2013-06-12,10243,1096,1,0,0,0
40,4,2013-06-13,8503,864,1,0,0,0
40,5,2013-06-14,11072,1187,1,0,0,0
40,6,2013-06-15,11427,1084,1,1,0,0
40,7,2013-06-16,8618,880,1,1,0,0
40,1,2013-06-17,10721,1180,1,0,0,0
40,2,2013-06-18,13226,1443,1,1,0,0
40,3,2013-06-19,13944,1488,1,1,0,0
40,4,2013-06-20,9096,930,1,0,0,0
40,5,2013-06-21,11421,1143,1,0,0,0
40,6,2013-06-22,8550,788,1,0,0,0
40,7,2013-06-23,0,0,0,0,0,0
40,1,2013-06-24,14422,1589,1,1,0,0
40,2,2013-06-25,10159,1062,1,0,0,0
40,3,2013-06-26,9277,1062,1,0,0,0
40,4,2013-06-27,14983,1568,1,1,0,0
40,5,2013-06-28,0,0,0,0,0,0
40,6,2013-06-29,8324,923,1,0,0,0
40,7,2013-06-30,5492,577,1,0,0,0
40,1,2013-07-01,10628,1236,1,0,0,0
40,2,2013-07-02,13357,1376,1,1,0,0
40,3,2013-07-03,10108,1058,1,0,0,0
40,4,2013-07-04,10811,999,1,0,0,1
40,5,2013-07-05,11854,1098,1,0,0,0
40,6,2013-07-06,8922,931,1,0,0,0
40,7,2013-07-07,6412,677,1,0,0,0
40,1,2013-07-08,11857,1115,1,0,0,0
40,2,2013-07-09,14063,1455,1,1,0,1
40,3,2013-07-10,10175,1108,1,0,0,0
40,4,2013-07-11,10182,1027,1,0,0,0
40,5,2013-07-12,8876,877,1,0,0,0
40,6,2013-07-13,7806,800,1,0,0,1
40,7,2013-07-14,5230,608,1,0,0,0
40,1,2013-07-15,9753,1102,1,0,0,0
40,2,2013-07-16,10484,1227,1,0,0,0
40,3,2013-07-17,13394,1368,1,1,0,1
40,4,2013-07-18,12881,1268,1,1,0,0
40,5,2013-07-19,12136,1261,1,0,0,1
40,6,2013-07-20,8777,850,1,1,0,0
40,7,2013-07-21,0,0,0,0,0,0
40,1,2013-07-22,10853,1223,1,0,0,1
40,2,2013-07-23,11609,1155,1,0,0,1
40,3,2013-07-24,8716,850,1,0,0,1
40,4,2013-07-25,9252,1065,1,0,0,0
40,5,2013-07-26,15264,1504,1,1,0,1
40,6,2013-07-27,8174,769,1,1,0,0
40,7,2013-07-28,0,0,0,0,0,0
40,1,2013-07-29,11945,1113,1,0,0,1
40,2,2013-07-30,15058,1614,1,1,0,1
40,3,2013-07-31,12908,1450,1,1,0,1
40,4,2013-08-01,10367,1008,1,0,0,1
40,5,2013-08-02,12469,1360,1,1,0,1
40,6,2013-08-03,10972,1208,1,1,0,0
40,7,2013-08-04,6175,579,1,0,0,0
40,1,2013-08-05,14878,1734,1,1,0,1
40,2,2013-08-06,11493,1341,1,0,0,0
40,3,2013-08-07,0,0,0,0,0,1
40,4,2013-08-08,10718,978,1,0,0,0
40,5,2013-08-09,14519,1577,1,1,0,0
40,6,2013-08-10,11650,1362,1,1,0,0
40,7,2013-08-11,6187,647,1,0,0,1
40,1,2013-08-12,12351,1173,1,1,0,1
40,2,2013-08-13,12073,1101,1,1,0,0
40,3,2013-08-14,9742,989,1,0,0,1
40,4,2013-08-15,14589,1440,1,1,0,1
40,5,2013-08-16,8893,976,1,0,0,1
40,6,2013-08-17,7460,763,1,0,0,0
40,7,2013-08-18,6720,652,1,1,0,0
40,1,2013-08-19,14501,1583,1,1,0,0
40,2,2013-08-20,11292,1192,1,1,0,0
40,3,2013-08-21,10941,1164,1,0,0,0
40,4,2013-08-22,10191,1019,1,0,0,1
40,5,2013-08-23,10831,1176,1,0,0,1
40,6,2013-08-24,8656,940,1,1,0,0
40,7,2013-08-25,0,0,0,1,0,0
40,1,2013-08-26,11388,1177,1,0,0,0
40,2,2013-08-27,9276,1006,1,0,0,1
40,3,2013-08-28,9891,1047,1,0,0,0
40,4,2013-08-29,10408,1077,1,0,0,0
40,5,2013-08-30,11121,1190,1,1,0,1
40,6,2013-08-31,11230,1303,1,1,0,0
40,7,2013-09-01,6143,646,1,1,0,0
40,1,2013-09-02,11312,1159,1,0,0,0
40,2,2013-09-03,8188,930,1,0,0,0
40,3,2013-09-04,10348,1096,1,0,0,0
40,4,2013-09-05,9753,991,1,0,0,0
40,5,2013-09-06,10674,1023,1,0,0,0
40,6,2013-09-07,6723,774,1,0,0,0
40,7,2013-09-08,0,0,0,0,0,0
40,1,2013-09-09,15960,1544,1,1,0,0
40,2,2013-09-10,9589,966,1,0,0,0
40,3,2013-09-11,9413,923,1,0,0,0
40,4,2013-09-12,9498,1099,1,0,0,0
40,5,2013-09-13,9100,1014,1,0,0,0
40,6,2013-09-14,9952,1138,1,1,0,0
40,7,2013-09-15,0,0,0,1,0,0
40,1,2013-09-16,11242,1186,1,0,0,0
40,2,2013-09-17,9329,1040,1,0,0,0
40,3,2013-09-18,8586,909,1,0,0,0
40,4,2013-09-19,10020,945,1,0,0,0
40,5,2013-09-20,11511,1308,1,1,0,0
40,6,2013-09-21,7158,777,1,0,0,0
40,7,2013-09-22,5410,618,1,0,0,0
40,1,2013-09-23,10585,1097,1,0,0,0
40,2,2013-09-24,12428,1435,1,0,0,0
40,3,2013-09-25,0,0,0,0,0,0
40,4,2013-09-26,12225,1171,1,1,0,0
40,5,2013-09-27,10294,1161,1,0,0,0
40,6,2013-09-28,8649,862,1,0,0,0
40,7,2013-09-29,0,0,0,0,0,0
40,1,2013-09-30,13962,1316,1,1,0,0
40,2,2013-10-01,12530,1280,1,1,0,0
40,3,2013-10-02,11833,1250,1,1,0,0
40,4,2013-10-03,13025,1455,1,1,0,0
40,5,2013-10-04,14203,1343,1,1,0,0
40,6,2013-10-05,7862,821,1,0,0,0
40,7,2013-10-06,5648,648,1,0,0,0
40,1,2013-10-07,11810,1119,1,1,0,0
40,2,2013-10-08,9443,1012,1,0,0,0
40,3,2013-10-09,12301,1155,1,1,0,0
40,4,2013-10-10,10646,991,1,1,0,0
40,5,2013-10-11,10570,1228,1,0,0,0
40,6,2013-10-12,6921,718,1,0,0,0
40,7,2013-10-13,0,0,0,0,0,0
40,1,2013-10-14,9296,1015,1,0,0,0
40,2,2013-10-15,12599,1444,1,1,0,0
40,3,2013-10-16,10034,995,1,0,0,0
40,4,2013-10-17,8576,885,1,0,0,0
40,5,2013-10-18,8058,912,1,0,0,0
40,6,2013-10-19,8376,860,1,1,0,0
40,7,2013-10-20,0,0,0,1,0,0
40,1,2013-10-21,12493,1372,1,1,0,0
40,2,2013-10-22,11289,1297,1,1,0,0
40,3,2013-10-23,10203,928,1,0,0,0
40,4,2013-10-24,8582,812,1,0,0,0
40,5,2013-10-25,10525,999,1,1,0,0
40,6,2013-10-26,6150,656,1,0,0,0
40,7,2013-10-27,6255,672,1,1,0,0
40,1,2013-10-28,12673,1221,1,1,0,0
40,2,2013-10-29,9493,1023,1,0,0,0
40,3,2013-10-30,7556,766,1,0,0,0
40,4,2013-10-31,8776,975,1,0,0,0
40,5,2013-11-01,9599,968,1,0,0,0
40,6,2013-11-02,6660,627,1,0,0,0
40,7,2013-11-03,0,0,0,1,0,0
40,1,2013-11-04,12707,1217,1,1,0,0
40,2,2013-11-05,0,0,0,0,0,0
40,3,2013-11-06,10226,1161,1,0,0,0
40,4,2013-11-07,9877,974,1,0,0,0
40,5,2013-11-08,8204,837,1,0,0,0
40,6,2013-11-09,6244,701,1,0,0,0
40,7,2013-11-10,0,0,0,0,0,0
40,1,2013-11-11,11500,1328,1,0,0,0
40,2,2013-11-12,10790,1132,1,1,0,0
40,3,2013-11-13,11648,1223,1,1,0,0
40,4,2013-11-14,7302,683,1,0,0,0
40,5,2013-11-15,11140,1019,1,1,0,0
40,6,2013-11-16,8294,920,1,1,0,0
40,7,2013-11-17,6619,747,1,1,0,0
40,1,2013-11-18,10791,1260,1,1,0,0
40,2,2013-11-19,9532,1044,1,0,0,0
40,3,2013-11-20,10197,1080,1,1,0,0
40,4,2013-11-21,10327,1064,1,1,0,0
40,5,2013-11-22,10475,1059,1,1,0,0
40,6,2013-11-23,6850,677,1,0,0,0
40,7,2013-11-24,5635,547,1,1,0,0
40,1,2013-11-25,10104,1010,1,0,0,0
40,2,2013-11-26,8766,857,1,1,0,0
40,3,2013-11-27,10959,1075,1,0,0,0
40,4,2013-11-28,9270,981,1,1,0,0
40,5,2013-11-29,8056,795,1,0,0,0
40,6,2013-11-30,6585,612,1,0,0,0
40,7,2013-12-01,0,0,0,0,0,1
40,1,2013-12-02,10766,1190,1,1,0,1
40,2,2013-12-03,7544,781,1,0,0,1
40,3,2013-12-04,9943,1034,1,1,0,1
40,4,2013-12-05,10862,1246,1,0,0,1
40,5,2013-12-06,15299,1484,1,0,0,0
40,6,2013-12-07,10177,1063,1,0,0,0
40,7,2013-12-08,7615,702,1,1,0,0
40,1,2013-12-09,16212,1523,1,1,0,0
40,2,2013-12-10,12637,1206,1,0,0,1
40,3,2013-12-11,16509,1882,1,1,0,0
40,4,2013-12-12,0,0,0,1,0,0
40,5,2013-12-13,13015,1222,1,0,0,0
40,6,2013-12-14,10597,1122,1,1,0,1
40,7,2013-12-15,9120,936,1,1,0,0
40,1,2013-12-16,12659,1156,1,0,0,1
40,2,2013-12-17,14919,1538,1,1,0,1
40,3,2013-12-18,12461,1386,1,0,0,1
40,4,2013-12-19,14106,1283,1,0,0,0
40,5,2013-12-20,13324,1566,1,0,0,1
40,6,2013-12-21,14819,1353,1,1,0,0
40,7,2013-12-22,0,0,0,0,0,1
40,1,2013-12-23,15877,1781,1,1,0,1
40,2,2013-12-24,13230,1277,1,0,0,0
40,3,2013-12-25,9223,941,1,1,b,0
40,4,2013-12-26,6467,602,1,0,a,1
40,5,2013-12-27,13574,1487,1,0,0,0
40,6,2013-12-28,12672,1296,1,1,0,0
40,7,2013-12-29,8770,1016,1,1,0,0
40,1,2013-12-30,12565,1447,1,0,0,0
40,2,2013-12-31,11284,1114,1,0,0,1
40,3,2014-01-01,4887,483,1,0,b,1
40,4,2014-01-02,7464,685,1,0,0,1
40,5,2014-01-03,8301,787,1,0,0,0
40,6,2014-01-04,8910,842,1,1,0,0
40,7,2014-01-05,4357,499,1,0,0,0
40,1,2014-01-06,12850,1197,1,1,0,0
40,2,2014-01-07,9002,907,1,1,0,1
40,3,2014-01-08,8563,799,1,0,0,1
40,4,2014-01-09,11658,1115,1,1,0,0
40,5,2014-01-10,10536,1016,1,0,0,0
40,6,2014-01-11,8813,928,1,1,0,0
40,7,2014-01-12,0,0,0,0,0,0
40,1,2014-01-13,9384,1058,1,0,0,0
40,2,2014-01-14,9064,1022,1,0,0,0
40,3,2014-01-15,12257,1303,1,1,0,1
40,4,2014-01-16,13600,1279,1,1,0,1
40,5,2014-01-17,8843,895,1,0,0,0
40,6,2014-01-18,8334,785,1,0,0,0
40,7,2014-01-19,3959,425,1,0,0,0
40,1,2014-01-20,11231,1145,1,1,0,0
40,2,2014-01-21,7449,713,1,0,0,1
40,3,2014-01-22,8377,822,1,0,0,0
40,4,2014-01-23,10829,1020,1,0,0,0
40,5,2014-01-24,9166,936,1,0,0,0
40,6,2014-01-25,7443,764,1,0,0,0
40,7,2014-01-26,6013,576,1,1,0,0
40,1,2014-01-27,9847,937,1,0,0,1
40,2,2014-01-28,8688,995,1,0,0,0
40,3,2014-01-29,8062,759,1,0,0,1
40,4,2014-01-30,7649,758,1,0,0,1
40,5,2014-01-31,9170,970,1,0,0,0
40,6,2014-02-01,7220,847,1,0,0,0
40,7,2014-02-02,0,0,0,1,0,0
40,1,2014-02-03,12313,1206,1,0,0,0
40,2,2014-02-04,8138,751,1,0,0,0
40,3,2014-02-05,8058,747,1,0,0,0
40,4,2014-02-06,12147,1231,1,1,0,0
40,5,2014-02-07,9264,847,1,0,0,0
40,6,2014-02-08,0,0,0,1,0,0
40,7,2014-02-09,6370,716,1,1,0,0
40,1,2014-02-10,13402,1533,1,1,0,0
40,2,2014-02-11,10088,1183,1,0,0,0
40,3,2014-02-12,9042,968,1,0,0,0
40,4,2014-02-13,11251,1032,1,1,0,0
40,5,2014-02-14,12440,1140,1,1,0,0
40,6,2014-02-15,10396,1017,1,1,0,0
40,7,2014-02-16,5545,611,1,0,0,0
40,1,2014-02-17,9872,1052,1,0,0,0
40,2,2014-02-18,11444,1070,1,1,0,0
40,3,2014-02-19,0,0,0,0,0,0
40,4,2014-02-20,12826,1293,1,1,0,0
40,5,2014-02-21,9451,870,1,0,0,0
40,6,2014-02-22,8013,924,1,1,0,0
40,7,2014-02-23,4940,462,1,0,0,0
40,1,2014-02-24,9467,1007,1,0,0,0
40,2,2014-02-25,9692,982,1,0,0,0
40,3,2014-02-26,12445,1304,1,1,0,0
40,4,2014-02-27,10231,1006,1,1,0,0
40,5,2014-02-28,8514,994,1,0,0,0
40,6,2014-03-01,6838,630,1,0,0,0
40,7,2014-03-02,0,0,0,0,0,0
40,1,2014-03-03,12844,1286,1,1,0,0
40,2,2014-03-04,8700,998,1,0,0,0
40,3,2014-03-05,9152,1034,1,0,0,0
40,4,2014-03-06,9408,1036,1,0,0,0
40,5,2014-03-07,8569,987,1,0,0,0
40,6,2014-03-08,8270,956,1,0,0,0
40,7,2014-03-09,5399,513,1,0,0,0
40,1,2014-03-10,9541,915,1,0,0,0
40,2,2014-03-11,10000,1099,1,0,0,0
40,3,2014-03-12,9705,1049,1,0,0,0
40,4,2014-03-13,8179,755,1,0,0,0
40,5,2014-03-14,9579,1106,1,0,0,0
40,6,2014-03-15,6979,686,1,0,0,0
40,7,2014-03-16,0,0,0,0,0,0
40,1,2014-03-17,9569,1033,1,0,0,0
40,2,2014-03-18,9862,903,1,0,0,0
40,3,2014-03-19,11230,1320,1,0,0,0
40,4,2014-03-20,9471,977,1,0,0,0
40,5,2014-03-21,7919,808,1,0,0,0
40,6,2014-03-22,10494,1167,1,1,0,0
40,7,2014-03-23,0,0,0,0,0,0
40,1,2014-03-24,10711,1107,1,0,0,0
40,2,2014-03-25,10693,1065,1,0,0,0
40,3,2014-03-26,0,0,0,1,0,0
40,4,2014-03-27,7451,842,1,0,0,0
40,5,2014-03-28,11524,1238,1,1,0,0
40,6,2014-03-29,7818,714,1,0,0,0
40,7,2014-03-30,0,0,0,1,0,0
40,1,2014-03-31,11856,1249,1,0,0,0
40,2,2014-04-01,13059,1366,1,1,0,1
40,3,2014-04-02,8083,871,1,0,0,0
40,4,2014-04-03,9762,1038,1,0,0,0
40,5,2014-04-04,14172,1460,1,1,0,1
40,6,2014-04-05,7422,734,1,0,0,0
40,7,2014-04-06,0,0,0,0,0,0
40,1,2014-04-07,13178,1271,1,1,0,0
40,2,2014-04-08,12726,1491,1,1,0,0
40,3,2014-04-09,15379,1399,1,1,0,1
40,4,2014-04-10,10208,997,1,0,0,0
40,5,2014-04-11,9924,1007,1,0,0,1
40,6,2014-04-12,9528,980,1,1,0,0
40,7,2014-04-13,5524,543,1,0,0,0
40,1,2014-04-14,12534,1324,1,0,0,0
40,2,2014-04-15,12412,1422,1,1,0,1
40,3,2014-04-16,11143,1182,1,1,0,0
40,4,2014-04-17,10886,1149,1,0,0,1
40,5,2014-04-18,6812,774,1,0,c,1
40,6,2014-04-19,7692,735,1,0,0,1
40,7,2014-04-20,6237,634,1,0,0,0
40,1,2014-04-21,6732,693,1,0,a,0
40,2,2014-04-22,9504,955,1,0,0,0
40,3,2014-04-23,13945,1279,1,1,0,0
40,4,2014-04-24,10866,1241,1,0,0,0
40,5,2014-04-25,11682,1121,1,0,0,1
40,6,2014-04-26,8906,901,1,0,0,0
40,7,2014-04-27,0,0,0,1,0,1
40,1,2014-04-28,10933,1266,1,0,0,0
40,2,2014-04-29,10476,979,1,0,0,0
40,3,2014-04-30,10407,952,1,0,0,1
40,4,2014-05-01,0,0,0,0,a,0
40,5,2014-05-02,12973,1466,1,1,0,0
40,6,2014-05-03,8448,975,1,0,0,0
40,7,2014-05-04,0,0,0,1,0,0
40,1,2014-05-05,11097,1260,1,0,0,0
40,2,2014-05-06,12309,1154,1,1,0,0
40,3,2014-05-07,10783,1225,1,0,0,0
40,4,2014-05-08,12312,1171,1,1,0,0
40,5,2014-05-09,9448,987,1,0,0,0
40,6,2014-05-10,8895,1002,1,0,0,0
40,7,2014-05-11,6432,695,1,1,0,0
40,1,2014-05-12,12897,1463,1,0,0,0
40,2,2014-05-13,12340,1450,1,1,0,0
40,3,2014-05-14,12827,1220,1,1,0,0
40,4,2014-05-15,14875,1626,1,1,0,0
40,5,2014-05-16,12128,1329,1,0,0,0
40,6,2014-05-17,9006,1044,1,0,0,0
40,7,2014-05-18,0,0,0,0,0,0
40,1,2014-05-19,12493,1173,1,0,0,0
40,2,2014-05-20,11054,1263,1,1,0,0
40,3,2014-05-21,14580,1573,1,1,0,0
40,4,2014-05-22,9037,1049,1,0,0,0
40,5,2014-05-23,11901,1291,1,0,0,0
40,6,2014-05-24,9318,894,1,0,0,0
40,7,2014-05-25,0,0,0,0,0,0
40,1,2014-05-26,11461,1110,1,0,0,0
40,2,2014-05-27,8469,994,1,0,0,0
40,3,2014-05-28,10552,976,1,0,0,0
40,4,2014-05-29,9852,984,1,0,0,0
40,5,2014-05-30,9969,919,1,0,0,0
40,6,2014-05-31,8747,956,1,0,0,0
40,7,2014-06-01,7498,737,1,1,0,0
40,1,2014-06-02,14227,1429,1,1,0,0
40,2,2014-06-03,13318,1503,1,0,0,0
40,3,2014-06-04,11511,1314,1,0,0,0
40,4,2014-06-05,11234,1096,1,0,0,0
40,5,2014-06-06,11108,1053,1,0,0,0
40,6,2014-06-07,11766,1368,1,1,0,0
40,7,2014-06-08,7206,782,1,1,0,0
40,1,2014-06-09,13858,1428,1,1,0,0
40,2,2014-06-10,13208,1325,1,0,0,0
40,3,2014-06-11,10149,1048,1,0,0,0
40,4,2014-06-12,10273,943,1,0,0,0
40,5,2014-06-13,10388,1021,1,0,0,0
40,6,2014-06-14,10702,1230,1,1,0,0
40,7,2014-06-15,0,0,0,0,0,0
40,1,2014-06-16,10005,953,1,0,0,0
40,2,2014-06-17,11514,1339,1,0,0,0
40,3,2014-06-18,11441,1048,1,0,0,0
40,4,2014-06-19,12904,1333,1,1,0,0
40,5,2014-06-20,13604,1362,1,0,0,0
40,6,2014-06-21,9659,1104,1,1,0,0
40,7,2014-06-22,0,0,0,1,0,0
40,1,2014-06-23,12689,1444,1,0,0,0
40,2,2014-06-24,12559,1365,1,0,0,0
40,3,2014-06-25,12123,1288,1,0,0,0
40,4,2014-06-26,13778,1339,1,1,0,0
40,5,2014-06-27,12477,1328,1,1,0,0
40,6,2014-06-28,9750,1076,1,1,0,0
40,7,2014-06-29,0,0,0,1,0,0
40,1,2014-06-30,11178,1054,1,0,0,0
40,2,2014-07-01,15337,1418,1,1,0,1
40,3,2014-07-02,11534,1318,1,0,0,0
40,4,2014-07-03,15124,1674,1,1,0,1
40,5,2014-07-04,13204,1271,1,0,0,1
40,6,2014-07-05,7762,754,1,0,0,1
40,7,2014-07-06,0,0,0,0,0,0
40,1,2014-07-07,12471,1134,1,0,0,0
40,2,2014-07-08,9513,1077,1,0,0,1
40,3,2014-07-09,9166,1027,1,0,0,1
40,4,2014-07-10,9932,1077,1,0,0,0
40,5,2014-07-11,11526,1338,1,1,0,0
40,6,2014-07-12,8747,997,1,1,0,0
40,7,2014-07-13,0,0,0,0,0,0
40,1,2014-07-14,11097,1104,1,0,0,0
40,2,2014-07-15,12255,1293,1,0,0,0
40,3,2014-07-16,11887,1116,1,1,0,1
40,4,2014-07-17,13216,1204,1,1,0,0
40,5,2014-07-18,11281,1046,1,0,0,0
40,6,2014-07-19,13174,1215,1,1,0,1
40,7,2014-07-20,0,0,0,0,0,0
